<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AUDJPY,20010105,143700,66.21,66.21,66.20,66.20,4
AUDJPY,20010105,143800,66.20,66.20,66.20,66.20,4
AUDJPY,20010105,143900,66.20,66.21,66.20,66.21,4
AUDJPY,20010105,144000,66.22,66.25,66.22,66.25,4
AUDJPY,20010105,144100,66.26,66.26,66.22,66.22,4
AUDJPY,20010105,144200,66.22,66.22,66.22,66.22,4
AUDJPY,20010105,144300,66.22,66.23,66.22,66.23,4
AUDJPY,20010105,144400,66.24,66.26,66.24,66.26,4
AUDJPY,20010105,144500,66.27,66.30,66.27,66.30,4
AUDJPY,20010105,144600,66.30,66.30,66.28,66.28,4
AUDJPY,20010105,144700,66.29,66.30,66.29,66.30,4
AUDJPY,20010105,144800,66.30,66.30,66.29,66.29,4
AUDJPY,20010105,144900,66.29,66.29,66.29,66.29,4
AUDJPY,20010105,145000,66.29,66.29,66.28,66.29,4
AUDJPY,20010105,145100,66.29,66.29,66.29,66.29,4
AUDJPY,20010105,145200,66.29,66.29,66.27,66.27,4
AUDJPY,20010105,145300,66.26,66.26,66.24,66.24,4
AUDJPY,20010105,145400,66.23,66.23,66.21,66.21,4
AUDJPY,20010105,145500,66.22,66.23,66.22,66.23,4
AUDJPY,20010105,145600,66.24,66.26,66.24,66.25,4
AUDJPY,20010105,145700,66.26,66.28,66.26,66.28,4
AUDJPY,20010105,145800,66.29,66.31,66.29,66.31,4
AUDJPY,20010105,145900,66.34,66.34,66.34,66.34,4
AUDJPY,20010105,150000,66.34,66.34,66.33,66.33,4
AUDJPY,20010105,150100,66.33,66.33,66.33,66.33,4
AUDJPY,20010105,150200,66.33,66.33,66.33,66.33,4
AUDJPY,20010105,150300,66.33,66.33,66.33,66.33,4
AUDJPY,20010105,150400,66.27,66.27,66.27,66.27,4
AUDJPY,20010105,150500,66.31,66.31,66.31,66.31,4
AUDJPY,20010105,150600,66.30,66.31,66.30,66.31,4
AUDJPY,20010105,150700,66.32,66.32,66.32,66.32,4
AUDJPY,20010105,150800,66.32,66.32,66.29,66.29,4
AUDJPY,20010105,150900,66.28,66.30,66.28,66.30,4
AUDJPY,20010105,151000,66.28,66.30,66.28,66.30,4
AUDJPY,20010105,151100,66.31,66.32,66.31,66.32,4
AUDJPY,20010105,151200,66.33,66.33,66.31,66.32,4
AUDJPY,20010105,151300,66.33,66.35,66.33,66.35,4
AUDJPY,20010105,151400,66.35,66.36,66.35,66.35,4
AUDJPY,20010105,151500,66.37,66.37,66.37,66.37,4
AUDJPY,20010105,151600,66.36,66.36,66.32,66.32,4
AUDJPY,20010105,151700,66.31,66.31,66.31,66.31,4
AUDJPY,20010105,151800,66.28,66.28,66.28,66.28,4
AUDJPY,20010105,151900,66.28,66.30,66.28,66.30,4
AUDJPY,20010105,152000,66.31,66.32,66.31,66.32,4
AUDJPY,20010105,152100,66.31,66.31,66.30,66.30,4
AUDJPY,20010105,152200,66.31,66.31,66.31,66.31,4
AUDJPY,20010105,152300,66.32,66.32,66.32,66.32,4
AUDJPY,20010105,152400,66.32,66.32,66.32,66.32,4
AUDJPY,20010105,152500,66.32,66.32,66.30,66.31,4
AUDJPY,20010105,152600,66.31,66.31,66.31,66.31,4
AUDJPY,20010105,152700,66.31,66.31,66.29,66.29,4
AUDJPY,20010105,152800,66.29,66.29,66.29,66.29,4
AUDJPY,20010105,152900,66.29,66.29,66.28,66.29,4
AUDJPY,20010105,153000,66.30,66.32,66.30,66.32,4
AUDJPY,20010105,153100,66.31,66.31,66.31,66.31,4
AUDJPY,20010105,153200,66.30,66.30,66.30,66.30,4
AUDJPY,20010105,153300,66.30,66.31,66.30,66.31,4
AUDJPY,20010105,153400,66.31,66.32,66.31,66.32,4
AUDJPY,20010105,153500,66.32,66.32,66.31,66.31,4
AUDJPY,20010105,153600,66.31,66.31,66.31,66.31,4
AUDJPY,20010105,153700,66.31,66.31,66.31,66.31,4
AUDJPY,20010105,153800,66.31,66.31,66.31,66.31,4
AUDJPY,20010105,153900,66.32,66.32,66.32,66.32,4
AUDJPY,20010105,154000,66.25,66.25,66.24,66.24,4
AUDJPY,20010105,154100,66.24,66.24,66.23,66.23,4
AUDJPY,20010105,154200,66.23,66.24,66.23,66.24,4
AUDJPY,20010105,154300,66.25,66.25,66.24,66.24,4
AUDJPY,20010105,154400,66.24,66.25,66.24,66.25,4
AUDJPY,20010105,154500,66.25,66.25,66.25,66.25,4
AUDJPY,20010105,154600,66.26,66.30,66.26,66.30,4
AUDJPY,20010105,154700,66.29,66.31,66.29,66.31,4
AUDJPY,20010105,154800,66.32,66.34,66.32,66.34,4
AUDJPY,20010105,154900,66.34,66.34,66.34,66.34,4
AUDJPY,20010105,155000,66.33,66.33,66.33,66.33,4
AUDJPY,20010105,155100,66.33,66.33,66.33,66.33,4
AUDJPY,20010105,155200,66.33,66.33,66.29,66.29,4
AUDJPY,20010105,155300,66.30,66.30,66.29,66.29,4
AUDJPY,20010105,155400,66.28,66.29,66.28,66.29,4
AUDJPY,20010105,155500,66.28,66.28,66.28,66.28,4
AUDJPY,20010105,155600,66.28,66.28,66.28,66.28,4
AUDJPY,20010105,155700,66.29,66.31,66.29,66.31,4
AUDJPY,20010105,155800,66.31,66.31,66.31,66.31,4
AUDJPY,20010105,155900,66.30,66.31,66.30,66.31,4
AUDJPY,20010105,160000,66.30,66.34,66.30,66.34,4
AUDJPY,20010105,160100,66.35,66.35,66.33,66.33,4
AUDJPY,20010105,160200,66.32,66.32,66.32,66.32,4
AUDJPY,20010105,160300,66.32,66.32,66.28,66.31,4
AUDJPY,20010105,160400,66.30,66.31,66.30,66.31,4
AUDJPY,20010105,160500,66.32,66.35,66.32,66.35,4
AUDJPY,20010105,160600,66.35,66.36,66.35,66.35,4
AUDJPY,20010105,160700,66.34,66.34,66.33,66.34,4
AUDJPY,20010105,160800,66.35,66.35,66.33,66.33,4
AUDJPY,20010105,160900,66.33,66.36,66.33,66.35,4
AUDJPY,20010105,161000,66.34,66.34,66.34,66.34,4
AUDJPY,20010105,161100,66.35,66.35,66.35,66.35,4
AUDJPY,20010105,161200,66.35,66.36,66.35,66.35,4
AUDJPY,20010105,161300,66.35,66.35,66.33,66.33,4
AUDJPY,20010105,161400,66.33,66.33,66.33,66.33,4
AUDJPY,20010105,161500,66.34,66.34,66.32,66.32,4
AUDJPY,20010105,161600,66.32,66.32,66.32,66.32,4
AUDJPY,20010105,161700,66.33,66.35,66.33,66.35,4
AUDJPY,20010105,161800,66.35,66.35,66.35,66.35,4
AUDJPY,20010105,161900,66.35,66.35,66.35,66.35,4
AUDJPY,20010105,162000,66.34,66.34,66.34,66.34,4
AUDJPY,20010105,162100,66.34,66.36,66.34,66.35,4
AUDJPY,20010105,162200,66.34,66.35,66.34,66.35,4
AUDJPY,20010105,162300,66.35,66.36,66.35,66.36,4
AUDJPY,20010105,162400,66.36,66.36,66.35,66.35,4
AUDJPY,20010105,162500,66.35,66.35,66.35,66.35,4
AUDJPY,20010105,162600,66.36,66.36,66.36,66.36,4
AUDJPY,20010105,162700,66.35,66.35,66.35,66.35,4
AUDJPY,20010105,162800,66.35,66.35,66.35,66.35,4
AUDJPY,20010105,162900,66.34,66.34,66.34,66.34,4
AUDJPY,20010105,163000,66.34,66.34,66.33,66.33,4
AUDJPY,20010105,163100,66.34,66.34,66.33,66.33,4
AUDJPY,20010105,163200,66.33,66.33,66.32,66.33,4
AUDJPY,20010105,163300,66.33,66.33,66.32,66.32,4
AUDJPY,20010105,163400,66.32,66.32,66.31,66.31,4
AUDJPY,20010105,163500,66.31,66.31,66.30,66.30,4
AUDJPY,20010105,163600,66.30,66.30,66.29,66.29,4
AUDJPY,20010105,163700,66.29,66.29,66.27,66.27,4
AUDJPY,20010105,163800,66.26,66.26,66.25,66.25,4
AUDJPY,20010105,163900,66.25,66.26,66.25,66.26,4
AUDJPY,20010105,164000,66.26,66.28,66.26,66.28,4
AUDJPY,20010105,164100,66.28,66.28,66.28,66.28,4
AUDJPY,20010105,164200,66.28,66.28,66.28,66.28,4
AUDJPY,20010105,164300,66.28,66.28,66.27,66.27,4
AUDJPY,20010105,164400,66.27,66.27,66.27,66.27,4
AUDJPY,20010105,164500,66.27,66.28,66.27,66.28,4
AUDJPY,20010105,164600,66.29,66.29,66.29,66.29,4
AUDJPY,20010105,164700,66.28,66.28,66.28,66.28,4
AUDJPY,20010105,164800,66.28,66.28,66.28,66.28,4
AUDJPY,20010105,164900,66.28,66.28,66.28,66.28,4
AUDJPY,20010105,165000,66.28,66.28,66.28,66.28,4
AUDJPY,20010105,165100,66.29,66.31,66.29,66.31,4
AUDJPY,20010105,165200,66.31,66.32,66.31,66.32,4
AUDJPY,20010105,165300,66.33,66.33,66.33,66.33,4
AUDJPY,20010105,165400,66.33,66.33,66.33,66.33,4
AUDJPY,20010105,165500,66.33,66.33,66.33,66.33,4
AUDJPY,20010105,165600,66.31,66.33,66.31,66.33,4
AUDJPY,20010105,165700,66.33,66.33,66.33,66.33,4
AUDJPY,20010105,165800,66.32,66.32,66.31,66.31,4
AUDJPY,20010105,165900,66.30,66.30,66.30,66.30,4
AUDJPY,20010105,170000,66.30,66.30,66.30,66.30,4
AUDJPY,20010105,170100,66.30,66.30,66.30,66.30,4
AUDJPY,20010105,170200,66.30,66.30,66.30,66.30,4
AUDJPY,20010105,170300,66.37,66.37,66.37,66.37,4
AUDJPY,20010105,170400,66.37,66.37,66.36,66.36,4
AUDJPY,20010105,170500,66.37,66.39,66.37,66.39,4
AUDJPY,20010105,170600,66.39,66.39,66.39,66.39,4
AUDJPY,20010105,170700,66.38,66.38,66.38,66.38,4
AUDJPY,20010105,170800,66.38,66.38,66.38,66.38,4
AUDJPY,20010105,170900,66.38,66.38,66.36,66.36,4
AUDJPY,20010105,171000,66.36,66.36,66.36,66.36,4
AUDJPY,20010105,171100,66.36,66.36,66.36,66.36,4
AUDJPY,20010105,171200,66.36,66.36,66.36,66.36,4
AUDJPY,20010105,171300,66.36,66.36,66.36,66.36,4
AUDJPY,20010105,171400,66.36,66.36,66.36,66.36,4
AUDJPY,20010105,171500,66.36,66.36,66.36,66.36,4
AUDJPY,20010105,171600,66.36,66.36,66.36,66.36,4
AUDJPY,20010105,171700,66.36,66.36,66.36,66.36,4
AUDJPY,20010105,171800,66.37,66.37,66.37,66.37,4
AUDJPY,20010105,171900,66.37,66.38,66.37,66.38,4
AUDJPY,20010105,172000,66.38,66.38,66.38,66.38,4
AUDJPY,20010105,172100,66.38,66.38,66.38,66.38,4
AUDJPY,20010105,172200,66.38,66.38,66.37,66.38,4
AUDJPY,20010105,172300,66.38,66.38,66.38,66.38,4
AUDJPY,20010105,172400,66.38,66.38,66.38,66.38,4
AUDJPY,20010105,172500,66.37,66.37,66.37,66.37,4
AUDJPY,20010105,172600,66.37,66.39,66.37,66.38,4
AUDJPY,20010105,172700,66.37,66.37,66.36,66.36,4
AUDJPY,20010105,172800,66.36,66.36,66.36,66.36,4
AUDJPY,20010105,172900,66.36,66.36,66.35,66.35,4
AUDJPY,20010105,173000,66.35,66.36,66.35,66.36,4
AUDJPY,20010105,173100,66.35,66.36,66.35,66.36,4
AUDJPY,20010105,173200,66.36,66.38,66.36,66.38,4
AUDJPY,20010105,173300,66.38,66.39,66.38,66.39,4
AUDJPY,20010105,173400,66.39,66.39,66.38,66.38,4
AUDJPY,20010105,173500,66.37,66.37,66.37,66.37,4
AUDJPY,20010105,173600,66.37,66.37,66.37,66.37,4
AUDJPY,20010105,173700,66.36,66.37,66.36,66.37,4
AUDJPY,20010105,173800,66.38,66.38,66.38,66.38,4
AUDJPY,20010105,173900,66.39,66.39,66.37,66.37,4
AUDJPY,20010105,174000,66.37,66.37,66.36,66.36,4
AUDJPY,20010105,174100,66.35,66.35,66.34,66.34,4
AUDJPY,20010105,174200,66.34,66.34,66.34,66.34,4
AUDJPY,20010105,174300,66.34,66.34,66.34,66.34,4
AUDJPY,20010105,174400,66.34,66.34,66.34,66.34,4
AUDJPY,20010105,174500,66.33,66.33,66.33,66.33,4
AUDJPY,20010105,174600,66.33,66.33,66.33,66.33,4
AUDJPY,20010105,174700,66.33,66.33,66.33,66.33,4
AUDJPY,20010105,174800,66.33,66.33,66.33,66.33,4
AUDJPY,20010105,174900,66.29,66.29,66.29,66.29,4
AUDJPY,20010105,175000,66.29,66.29,66.29,66.29,4
AUDJPY,20010105,175100,66.28,66.30,66.28,66.30,4
AUDJPY,20010105,175200,66.30,66.30,66.30,66.30,4
AUDJPY,20010105,175300,66.30,66.30,66.30,66.30,4
AUDJPY,20010105,175400,66.29,66.29,66.29,66.29,4
AUDJPY,20010105,175500,66.29,66.29,66.29,66.29,4
AUDJPY,20010105,175600,66.28,66.28,66.28,66.28,4
AUDJPY,20010105,175700,66.28,66.28,66.28,66.28,4
AUDJPY,20010105,175800,66.28,66.28,66.27,66.27,4
AUDJPY,20010105,175900,66.26,66.26,66.25,66.25,4
AUDJPY,20010105,180000,66.26,66.26,66.25,66.25,4
AUDJPY,20010105,180100,66.25,66.25,66.24,66.24,4
AUDJPY,20010105,180200,66.23,66.23,66.22,66.22,4
AUDJPY,20010105,180300,66.22,66.22,66.21,66.21,4
AUDJPY,20010105,180400,66.22,66.22,66.22,66.22,4
AUDJPY,20010105,180500,66.22,66.22,66.22,66.22,4
AUDJPY,20010105,180600,66.23,66.23,66.23,66.23,4
AUDJPY,20010105,180700,66.23,66.23,66.23,66.23,4
AUDJPY,20010105,180800,66.24,66.24,66.24,66.24,4
AUDJPY,20010105,180900,66.25,66.26,66.25,66.26,4
AUDJPY,20010105,181000,66.27,66.28,66.27,66.28,4
AUDJPY,20010105,181100,66.28,66.28,66.28,66.28,4
AUDJPY,20010105,181200,66.28,66.28,66.28,66.28,4
AUDJPY,20010105,181300,66.28,66.28,66.28,66.28,4
AUDJPY,20010105,181400,66.28,66.30,66.28,66.30,4
AUDJPY,20010105,181500,66.28,66.30,66.28,66.30,4
AUDJPY,20010105,181600,66.28,66.30,66.28,66.30,4
AUDJPY,20010105,181700,66.35,66.35,66.35,66.35,4
AUDJPY,20010105,181800,66.35,66.37,66.35,66.37,4
AUDJPY,20010105,181900,66.38,66.44,66.38,66.43,4
AUDJPY,20010105,182000,66.43,66.43,66.43,66.43,4
AUDJPY,20010105,182100,66.43,66.43,66.43,66.43,4
AUDJPY,20010105,182200,66.43,66.43,66.43,66.43,4
AUDJPY,20010105,182300,66.42,66.42,66.42,66.42,4
AUDJPY,20010105,182400,66.42,66.42,66.42,66.42,4
AUDJPY,20010105,182500,66.42,66.42,66.42,66.42,4
AUDJPY,20010105,182600,66.42,66.42,66.42,66.42,4
AUDJPY,20010105,182700,66.42,66.42,66.41,66.41,4
AUDJPY,20010105,182800,66.42,66.42,66.41,66.41,4
AUDJPY,20010105,182900,66.41,66.41,66.41,66.41,4
AUDJPY,20010105,183000,66.41,66.41,66.41,66.41,4
AUDJPY,20010105,183100,66.41,66.41,66.41,66.41,4
AUDJPY,20010105,183200,66.40,66.42,66.40,66.42,4
AUDJPY,20010105,183300,66.43,66.45,66.43,66.45,4
AUDJPY,20010105,183400,66.46,66.46,66.46,66.46,4
AUDJPY,20010105,183500,66.46,66.46,66.46,66.46,4
AUDJPY,20010105,183600,66.47,66.47,66.47,66.47,4
AUDJPY,20010105,183700,66.47,66.48,66.47,66.48,4
AUDJPY,20010105,183800,66.47,66.48,66.47,66.48,4
AUDJPY,20010105,183900,66.47,66.47,66.47,66.47,4
AUDJPY,20010105,184000,66.47,66.47,66.47,66.47,4
AUDJPY,20010105,184100,66.47,66.47,66.46,66.46,4
AUDJPY,20010105,184200,66.47,66.47,66.46,66.46,4
AUDJPY,20010105,184300,66.47,66.47,66.47,66.47,4
AUDJPY,20010105,184400,66.47,66.47,66.47,66.47,4
AUDJPY,20010105,184500,66.47,66.48,66.47,66.48,4
AUDJPY,20010105,184600,66.47,66.48,66.47,66.48,4
AUDJPY,20010105,184700,66.49,66.49,66.49,66.49,4
AUDJPY,20010105,184800,66.49,66.49,66.49,66.49,4
AUDJPY,20010105,184900,66.50,66.50,66.50,66.50,4
AUDJPY,20010105,185000,66.50,66.50,66.50,66.50,4
AUDJPY,20010105,185100,66.50,66.50,66.50,66.50,4
AUDJPY,20010105,185200,66.50,66.50,66.50,66.50,4
AUDJPY,20010105,185300,66.50,66.50,66.50,66.50,4
AUDJPY,20010105,185400,66.50,66.50,66.50,66.50,4
AUDJPY,20010105,185500,66.50,66.50,66.50,66.50,4
AUDJPY,20010105,185600,66.50,66.50,66.50,66.50,4
AUDJPY,20010105,185700,66.50,66.50,66.50,66.50,4
AUDJPY,20010105,185800,66.50,66.50,66.50,66.50,4
AUDJPY,20010105,185900,66.50,66.50,66.50,66.50,4
AUDJPY,20010105,190000,66.50,66.50,66.50,66.50,4
AUDJPY,20010105,190100,66.50,66.50,66.50,66.50,4
AUDJPY,20010105,190200,66.50,66.50,66.50,66.50,4
AUDJPY,20010105,190300,66.50,66.50,66.50,66.50,4
AUDJPY,20010105,190400,66.50,66.50,66.50,66.50,4
AUDJPY,20010105,190500,66.53,66.53,66.53,66.53,4
AUDJPY,20010105,190600,66.53,66.53,66.53,66.53,4
AUDJPY,20010105,190700,66.54,66.54,66.54,66.54,4
AUDJPY,20010105,190800,66.56,66.56,66.56,66.56,4
AUDJPY,20010105,190900,66.56,66.56,66.56,66.56,4
AUDJPY,20010105,191000,66.56,66.56,66.56,66.56,4
AUDJPY,20010105,191100,66.55,66.55,66.55,66.55,4
AUDJPY,20010105,191200,66.55,66.55,66.55,66.55,4
AUDJPY,20010105,191300,66.55,66.55,66.55,66.55,4
AUDJPY,20010105,191400,66.54,66.54,66.54,66.54,4
AUDJPY,20010105,191500,66.54,66.54,66.54,66.54,4
AUDJPY,20010105,191600,66.56,66.56,66.56,66.56,4
AUDJPY,20010105,191700,66.57,66.59,66.57,66.59,4
AUDJPY,20010105,191800,66.60,66.60,66.60,66.60,4
AUDJPY,20010105,191900,66.60,66.60,66.60,66.60,4
AUDJPY,20010105,192000,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,192100,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,192200,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,192300,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,192400,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,192500,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,192600,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,192700,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,192800,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,192900,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,193000,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,193100,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,193200,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,193300,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,193400,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,193500,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,193600,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,193700,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,193800,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,193900,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,194000,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,194100,66.57,66.57,66.57,66.57,4
AUDJPY,20010105,194200,66.56,66.56,66.56,66.56,4
AUDJPY,20010105,194300,66.56,66.56,66.56,66.56,4
AUDJPY,20010105,194400,66.56,66.56,66.56,66.56,4
AUDJPY,20010105,194500,66.56,66.56,66.56,66.56,4
AUDJPY,20010105,194600,66.56,66.56,66.56,66.56,4
AUDJPY,20010105,194700,66.56,66.56,66.56,66.56,4
AUDJPY,20010105,194800,66.58,66.58,66.58,66.58,4
AUDJPY,20010105,194900,66.58,66.58,66.58,66.58,4
AUDJPY,20010105,195000,66.58,66.58,66.58,66.58,4
AUDJPY,20010105,195100,66.58,66.58,66.58,66.58,4
AUDJPY,20010105,195200,66.58,66.58,66.58,66.58,4
AUDJPY,20010105,195300,66.59,66.60,66.59,66.60,4
AUDJPY,20010105,195400,66.59,66.60,66.59,66.60,4
AUDJPY,20010105,195500,66.59,66.60,66.59,66.60,4
AUDJPY,20010105,195600,66.59,66.59,66.59,66.59,4
AUDJPY,20010105,195700,66.60,66.60,66.60,66.60,4
AUDJPY,20010105,195800,66.59,66.59,66.59,66.59,4
AUDJPY,20010105,195900,66.59,66.59,66.59,66.59,4
AUDJPY,20010105,200000,66.59,66.59,66.59,66.59,4
AUDJPY,20010105,200100,66.59,66.59,66.59,66.59,4
AUDJPY,20010105,200200,66.59,66.59,66.59,66.59,4
AUDJPY,20010105,200300,66.59,66.59,66.59,66.59,4
AUDJPY,20010105,200400,66.59,66.59,66.59,66.59,4
AUDJPY,20010105,200500,66.59,66.59,66.59,66.59,4
AUDJPY,20010105,200600,66.59,66.59,66.59,66.59,4
AUDJPY,20010105,200700,66.59,66.59,66.59,66.59,4
AUDJPY,20010105,200800,66.59,66.59,66.59,66.59,4
AUDJPY,20010105,200900,66.59,66.59,66.59,66.59,4
AUDJPY,20010105,201000,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,201100,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,201200,66.64,66.64,66.64,66.64,4
AUDJPY,20010105,201300,66.64,66.64,66.64,66.64,4
AUDJPY,20010105,201400,66.64,66.64,66.64,66.64,4
AUDJPY,20010105,201500,66.64,66.64,66.64,66.64,4
AUDJPY,20010105,201600,66.64,66.64,66.64,66.64,4
AUDJPY,20010105,201700,66.64,66.64,66.64,66.64,4
AUDJPY,20010105,201800,66.64,66.64,66.64,66.64,4
AUDJPY,20010105,201900,66.64,66.64,66.64,66.64,4
AUDJPY,20010105,202000,66.64,66.64,66.64,66.64,4
AUDJPY,20010105,202100,66.64,66.64,66.64,66.64,4
AUDJPY,20010105,202200,66.64,66.64,66.64,66.64,4
AUDJPY,20010105,202300,66.64,66.64,66.64,66.64,4
AUDJPY,20010105,202400,66.64,66.64,66.64,66.64,4
AUDJPY,20010105,202500,66.64,66.64,66.64,66.64,4
AUDJPY,20010105,202600,66.64,66.64,66.64,66.64,4
AUDJPY,20010105,202700,66.64,66.64,66.64,66.64,4
AUDJPY,20010105,202800,66.64,66.64,66.64,66.64,4
AUDJPY,20010105,202900,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,203000,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,203100,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,203200,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,203300,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,203400,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,203500,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,203600,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,203700,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,203800,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,203900,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,204000,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,204100,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,204200,66.61,66.61,66.61,66.61,4
AUDJPY,20010105,204300,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,204400,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,204500,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,204600,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,204700,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,204800,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,204900,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,205000,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,205100,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,205200,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,205300,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,205400,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,205500,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,205600,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,205700,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,205800,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,205900,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,210000,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,210100,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,210200,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,210300,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,210400,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,210500,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,210600,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,210700,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,210800,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,210900,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,211000,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,211100,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,211200,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,211300,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,211400,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,211500,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,211600,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,211700,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,211800,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,211900,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,212000,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,212100,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,212200,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,212300,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,212400,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,212500,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,212600,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,212700,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,212800,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,212900,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,213000,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,213100,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,213200,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,213300,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,213400,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,213500,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,213600,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,213700,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,213800,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,213900,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,214000,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,214100,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,214200,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,214300,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,214400,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,214500,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,214600,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,214700,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,214800,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,214900,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,215000,66.62,66.62,66.62,66.62,4
AUDJPY,20010105,215100,66.62,66.62,66.62,66.62,4
